row_id,order_date,ship_date,ship_mode,customer_name,segment,city,state,region,category,sub_category,sales,quantity,discount,profit,year,shipping_days,ship_status
4252,2015-10-23,2015-10-23,Same Day,Ralph Arnett,Consumer,Lakeland,Florida,South,Technology,Phones,55.944,7,0.2,-13.2867,2015,0,Fast delivery
4253,2015-10-23,2015-10-23,Same Day,Ralph Arnett,Consumer,Lakeland,Florida,South,Office Supplies,Art,10.688,2,0.2,2.2712,2015,0,Fast delivery
4254,2015-10-23,2015-10-23,Same Day,Ralph Arnett,Consumer,Lakeland,Florida,South,Technology,Phones,11.824,2,0.2,1.0346,2015,0,Fast delivery
4255,2017-10-13,2017-10-16,First Class,Troy Staebel,Consumer,Freeport,Illinois,Central,Office Supplies,Paper,63.312,3,0.2,20.5764,2017,3,Standard delivery
4256,2017-10-13,2017-10-16,First Class,Troy Staebel,Consumer,Freeport,Illinois,Central,Office Supplies,Binders,96.784,4,0.8,-145.176,2017,3,Standard delivery
4257,2017-10-13,2017-10-16,First Class,Troy Staebel,Consumer,Freeport,Illinois,Central,Furniture,Furnishings,10.476,3,0.6,-6.8094,2017,3,Standard delivery
4258,2015-09-04,2015-09-09,Standard Class,Ken Black,Corporate,Medford,Oregon,West,Office Supplies,Binders,9.762,2,0.7,-6.8334,2015,5,Standard delivery
4259,2016-03-14,2016-03-16,First Class,Muhammed MacIntyre,Corporate,Seattle,Washington,West,Furniture,Chairs,196.784,2,0.2,-22.1382,2016,2,Fast delivery
4260,2017-10-28,2017-11-02,Second Class,Lori Olson,Corporate,New York City,New York,East,Office Supplies,Envelopes,47.98,2,0.0,23.99,2017,5,Standard delivery
4261,2017-10-15,2017-10-19,Second Class,Ricardo Sperren,Corporate,Fairfield,Connecticut,East,Office Supplies,Labels,13.05,5,0.0,6.003,2017,4,Standard delivery
4262,2017-08-07,2017-08-11,Standard Class,Cindy Chapman,Consumer,Moorhead,Minnesota,Central,Technology,Accessories,63.96,4,0.0,19.8276,2017,4,Standard delivery
4263,2017-09-21,2017-09-25,Standard Class,Kean Thornton,Consumer,Columbus,Georgia,South,Office Supplies,Appliances,80.48,1,0.0,24.144,2017,4,Standard delivery
4264,2017-11-03,2017-11-08,Standard Class,Darrin Martin,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,11.673,3,0.7,-7.782,2017,5,Standard delivery
4265,2016-11-05,2016-11-09,Standard Class,Emily Phan,Consumer,Houston,Texas,Central,Furniture,Tables,863.128,8,0.3,-160.2952,2016,4,Standard delivery
4266,2016-11-05,2016-11-09,Standard Class,Emily Phan,Consumer,Houston,Texas,Central,Office Supplies,Binders,3.564,3,0.8,-6.237,2016,4,Standard delivery
4267,2016-11-05,2016-11-09,Standard Class,Emily Phan,Consumer,Houston,Texas,Central,Furniture,Bookcases,956.6648,7,0.32,-225.0976,2016,4,Standard delivery
4268,2016-11-05,2016-11-09,Standard Class,Emily Phan,Consumer,Houston,Texas,Central,Office Supplies,Binders,12.588,3,0.8,-20.1408,2016,4,Standard delivery
4269,2016-11-05,2016-11-09,Standard Class,Emily Phan,Consumer,Houston,Texas,Central,Technology,Accessories,171.96,5,0.2,45.1395,2016,4,Standard delivery
4270,2017-06-25,2017-06-29,Second Class,Anne McFarland,Consumer,Seattle,Washington,West,Furniture,Tables,871.4,4,0.0,148.138,2017,4,Standard delivery
4271,2015-11-26,2015-11-30,Standard Class,Stefanie Holloman,Corporate,Jackson,Tennessee,South,Furniture,Furnishings,692.472,11,0.2,190.4298,2015,4,Standard delivery
4272,2016-11-24,2016-11-27,Second Class,Laura Armstrong,Corporate,Baltimore,Maryland,East,Furniture,Furnishings,207.76,4,0.0,85.1816,2016,3,Standard delivery
4273,2017-07-21,2017-07-21,Same Day,Sarah Foster,Consumer,Murray,Utah,West,Technology,Phones,71.928,9,0.2,6.2937,2017,0,Fast delivery
4274,2017-07-21,2017-07-21,Same Day,Sarah Foster,Consumer,Murray,Utah,West,Office Supplies,Art,25.99,1,0.0,7.5371,2017,0,Fast delivery
4275,2015-10-23,2015-10-28,Standard Class,Andrew Gjertsen,Corporate,Seattle,Washington,West,Office Supplies,Binders,3.592,1,0.2,1.1225,2015,5,Standard delivery
4276,2015-07-09,2015-07-13,Standard Class,Kean Nguyen,Corporate,Dallas,Texas,Central,Office Supplies,Appliances,48.632,2,0.8,-121.58,2015,4,Standard delivery
4277,2017-08-18,2017-08-22,Standard Class,Nicole Fjeld,Home Office,Seattle,Washington,West,Office Supplies,Storage,323.1,2,0.0,61.389,2017,4,Standard delivery
4278,2016-04-16,2016-04-20,Standard Class,Bill Shonely,Corporate,Lakewood,New Jersey,East,Technology,Machines,9099.93,7,0.0,2365.9818,2016,4,Standard delivery
4279,2016-04-16,2016-04-20,Standard Class,Bill Shonely,Corporate,Lakewood,New Jersey,East,Furniture,Furnishings,9.96,2,0.0,3.2868,2016,4,Standard delivery
4280,2016-04-16,2016-04-20,Standard Class,Bill Shonely,Corporate,Lakewood,New Jersey,East,Office Supplies,Binders,25.3,5,0.0,11.891,2016,4,Standard delivery
4281,2014-11-14,2014-11-18,Standard Class,Robert Marley,Home Office,New York City,New York,East,Office Supplies,Paper,11.36,2,0.0,5.2256,2014,4,Standard delivery
4282,2014-11-14,2014-11-18,Standard Class,Robert Marley,Home Office,New York City,New York,East,Furniture,Chairs,69.264,2,0.1,14.6224,2014,4,Standard delivery
4283,2014-12-20,2014-12-23,First Class,Adrian Barton,Consumer,Indianapolis,Indiana,Central,Office Supplies,Labels,3.69,1,0.0,1.7343,2014,3,Standard delivery
4284,2014-12-20,2014-12-23,First Class,Adrian Barton,Consumer,Indianapolis,Indiana,Central,Office Supplies,Binders,1103.97,3,0.0,496.7865,2014,3,Standard delivery
4285,2015-11-21,2015-11-26,Second Class,Carol Adams,Corporate,Port Arthur,Texas,Central,Furniture,Bookcases,246.1328,2,0.32,-76.0116,2015,5,Standard delivery
4286,2015-11-21,2015-11-26,Second Class,Carol Adams,Corporate,Port Arthur,Texas,Central,Office Supplies,Labels,11.696,2,0.2,3.9474,2015,5,Standard delivery
4287,2015-11-21,2015-11-26,Second Class,Carol Adams,Corporate,Port Arthur,Texas,Central,Technology,Copiers,439.992,1,0.2,164.997,2015,5,Standard delivery
4288,2017-12-28,2018-01-03,Standard Class,Erica Hernandez,Home Office,Nashville,Tennessee,South,Office Supplies,Storage,64.784,1,0.2,-12.9568,2017,6,Standard delivery
4289,2015-05-17,2015-05-21,Standard Class,Odella Nelson,Corporate,Houston,Texas,Central,Office Supplies,Binders,33.28,5,0.8,-49.92,2015,4,Standard delivery
4290,2015-05-17,2015-05-21,Standard Class,Odella Nelson,Corporate,Houston,Texas,Central,Office Supplies,Paper,14.088,3,0.2,4.9308,2015,4,Standard delivery
4291,2017-12-09,2017-12-13,Second Class,Alyssa Tate,Home Office,Los Angeles,California,West,Office Supplies,Art,11.16,2,0.0,2.79,2017,4,Standard delivery
4292,2017-12-09,2017-12-13,Second Class,Alyssa Tate,Home Office,Los Angeles,California,West,Furniture,Tables,896.328,9,0.2,22.4082,2017,4,Standard delivery
4293,2017-12-09,2017-12-13,Second Class,Alyssa Tate,Home Office,Los Angeles,California,West,Office Supplies,Appliances,189.0,1,0.0,68.04,2017,4,Standard delivery
4294,2017-03-10,2017-03-16,Standard Class,Emily Burns,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,53.982,3,0.4,-10.7964,2017,6,Standard delivery
4295,2017-10-22,2017-10-27,Standard Class,David Wiener,Corporate,Redmond,Oregon,West,Furniture,Tables,177.225,5,0.5,-120.513,2017,5,Standard delivery
4296,2017-07-03,2017-07-10,Standard Class,Maria Bertelson,Consumer,Citrus Heights,California,West,Furniture,Furnishings,129.39,3,0.0,54.3438,2017,7,Delayed delivery
4297,2017-09-04,2017-09-10,Standard Class,Tiffany House,Corporate,Los Angeles,California,West,Office Supplies,Storage,54.32,4,0.0,0.5432,2017,6,Standard delivery
4298,2017-08-23,2017-08-26,Second Class,Patrick O'Brill,Consumer,Tallahassee,Florida,South,Technology,Phones,4367.896,13,0.2,327.5922,2017,3,Standard delivery
4299,2017-08-23,2017-08-26,Second Class,Patrick O'Brill,Consumer,Tallahassee,Florida,South,Office Supplies,Paper,49.568,2,0.2,15.49,2017,3,Standard delivery
4300,2017-08-23,2017-08-26,Second Class,Patrick O'Brill,Consumer,Tallahassee,Florida,South,Office Supplies,Appliances,161.376,6,0.2,12.1032,2017,3,Standard delivery
4301,2017-08-23,2017-08-26,Second Class,Patrick O'Brill,Consumer,Tallahassee,Florida,South,Furniture,Furnishings,2.784,2,0.2,0.4176,2017,3,Standard delivery
4302,2017-08-23,2017-08-26,Second Class,Patrick O'Brill,Consumer,Tallahassee,Florida,South,Office Supplies,Paper,8.72,5,0.2,2.943,2017,3,Standard delivery
4303,2014-08-22,2014-08-25,Second Class,Deanra Eno,Home Office,Lakewood,Ohio,East,Office Supplies,Art,3.912,1,0.2,1.0269,2014,3,Standard delivery
4304,2016-10-04,2016-10-04,Same Day,Mary O'Rourke,Consumer,The Colony,Texas,Central,Office Supplies,Envelopes,59.752,7,0.2,19.4194,2016,0,Fast delivery
4305,2014-10-26,2014-10-30,Second Class,Angele Hood,Consumer,Seattle,Washington,West,Furniture,Furnishings,63.92,4,0.0,3.196,2014,4,Standard delivery
4306,2014-10-26,2014-10-30,Second Class,Angele Hood,Consumer,Seattle,Washington,West,Technology,Phones,383.96,5,0.2,38.396,2014,4,Standard delivery
4307,2016-06-28,2016-06-28,Same Day,Chris Selesnick,Corporate,Los Angeles,California,West,Office Supplies,Binders,7.752,3,0.2,2.8101,2016,0,Fast delivery
4308,2016-06-28,2016-06-28,Same Day,Chris Selesnick,Corporate,Los Angeles,California,West,Office Supplies,Binders,33.568,2,0.2,11.7488,2016,0,Fast delivery
4309,2014-11-04,2014-11-11,Standard Class,William Brown,Consumer,Los Angeles,California,West,Technology,Phones,666.344,7,0.2,66.6344,2014,7,Delayed delivery
4310,2014-11-04,2014-11-11,Standard Class,William Brown,Consumer,Los Angeles,California,West,Furniture,Tables,573.728,4,0.2,-64.5444,2014,7,Delayed delivery
4311,2014-11-04,2014-11-11,Standard Class,William Brown,Consumer,Los Angeles,California,West,Office Supplies,Binders,21.936,3,0.2,8.226,2014,7,Delayed delivery
4312,2014-11-04,2014-11-11,Standard Class,William Brown,Consumer,Los Angeles,California,West,Office Supplies,Paper,19.44,3,0.0,9.3312,2014,7,Delayed delivery
4313,2014-11-04,2014-11-11,Standard Class,William Brown,Consumer,Los Angeles,California,West,Technology,Machines,447.968,4,0.2,139.99,2014,7,Delayed delivery
4314,2014-09-08,2014-09-12,Standard Class,Stefania Perrino,Corporate,Long Beach,New York,East,Office Supplies,Appliances,16.78,2,0.0,4.195,2014,4,Standard delivery
4315,2015-06-25,2015-07-01,Standard Class,Alan Barnes,Consumer,Los Angeles,California,West,Office Supplies,Art,20.96,2,0.0,5.24,2015,6,Standard delivery
4316,2015-06-25,2015-07-01,Standard Class,Alan Barnes,Consumer,Los Angeles,California,West,Office Supplies,Binders,88.752,3,0.2,27.735,2015,6,Standard delivery
4317,2015-06-25,2015-07-01,Standard Class,Alan Barnes,Consumer,Los Angeles,California,West,Office Supplies,Storage,304.23,3,0.0,9.1269,2015,6,Standard delivery
4318,2015-07-26,2015-08-02,Standard Class,Helen Andreada,Consumer,San Francisco,California,West,Office Supplies,Envelopes,167.86,2,0.0,78.8942,2015,7,Delayed delivery
4319,2017-12-07,2017-12-11,Standard Class,Debra Catini,Consumer,Richmond,Virginia,South,Furniture,Furnishings,82.38,6,0.0,25.5378,2017,4,Standard delivery
4320,2014-12-29,2015-01-03,Second Class,Shui Tom,Consumer,Albuquerque,New Mexico,West,Technology,Phones,23.976,3,0.2,-5.6943,2014,5,Standard delivery
4321,2014-12-29,2015-01-03,Second Class,Shui Tom,Consumer,Albuquerque,New Mexico,West,Office Supplies,Storage,33.29,1,0.0,7.9896,2014,5,Standard delivery
4322,2015-02-14,2015-02-19,Standard Class,Karl Braun,Consumer,Akron,Ohio,East,Office Supplies,Binders,14.952,2,0.7,-11.9616,2015,5,Standard delivery
4323,2015-02-14,2015-02-19,Standard Class,Karl Braun,Consumer,Akron,Ohio,East,Technology,Phones,323.982,3,0.4,-80.9955,2015,5,Standard delivery
4324,2015-02-14,2015-02-19,Standard Class,Karl Braun,Consumer,Akron,Ohio,East,Office Supplies,Binders,2.286,2,0.7,-1.6764,2015,5,Standard delivery
4325,2015-02-14,2015-02-19,Standard Class,Karl Braun,Consumer,Akron,Ohio,East,Office Supplies,Art,14.352,3,0.2,0.897,2015,5,Standard delivery
4326,2015-02-14,2015-02-19,Standard Class,Karl Braun,Consumer,Akron,Ohio,East,Technology,Accessories,71.976,3,0.2,0.8997,2015,5,Standard delivery
4327,2016-01-25,2016-01-27,First Class,Todd Boyes,Corporate,Plainfield,New Jersey,East,Office Supplies,Art,9.21,3,0.0,2.3025,2016,2,Fast delivery
4328,2016-01-25,2016-01-27,First Class,Todd Boyes,Corporate,Plainfield,New Jersey,East,Office Supplies,Paper,18.0,5,0.0,8.28,2016,2,Fast delivery
4329,2017-04-01,2017-04-07,Standard Class,John Castell,Consumer,New York City,New York,East,Office Supplies,Paper,42.93,9,0.0,19.3185,2017,6,Standard delivery
4330,2017-10-03,2017-10-09,Standard Class,Patrick O'Brill,Consumer,Hialeah,Florida,South,Office Supplies,Paper,15.552,3,0.2,5.4432,2017,6,Standard delivery
4331,2017-10-03,2017-10-09,Standard Class,Patrick O'Brill,Consumer,Hialeah,Florida,South,Office Supplies,Appliances,17.92,5,0.2,1.12,2017,6,Standard delivery
4332,2017-09-01,2017-09-06,Standard Class,Sung Shariari,Consumer,Redmond,Washington,West,Technology,Accessories,19.99,1,0.0,6.7966,2017,5,Standard delivery
4333,2017-09-01,2017-09-06,Standard Class,Sung Shariari,Consumer,Redmond,Washington,West,Office Supplies,Binders,22.92,5,0.2,8.022,2017,5,Standard delivery
4334,2015-12-21,2015-12-27,Standard Class,Roger Demir,Consumer,Daytona Beach,Florida,South,Technology,Accessories,50.88,6,0.2,14.628,2015,6,Standard delivery
4335,2015-12-21,2015-12-27,Standard Class,Roger Demir,Consumer,Daytona Beach,Florida,South,Office Supplies,Envelopes,27.312,2,0.2,9.2178,2015,6,Standard delivery
4336,2015-12-20,2015-12-24,Standard Class,Gary Zandusky,Consumer,Bullhead City,Arizona,West,Office Supplies,Envelopes,7.92,1,0.2,2.772,2015,4,Standard delivery
4337,2015-12-20,2015-12-24,Standard Class,Gary Zandusky,Consumer,Bullhead City,Arizona,West,Furniture,Furnishings,14.368,2,0.2,3.9512,2015,4,Standard delivery
4338,2015-11-27,2015-12-01,Standard Class,Steve Nguyen,Home Office,Los Angeles,California,West,Technology,Accessories,107.97,3,0.0,22.6737,2015,4,Standard delivery
4339,2015-11-27,2015-12-01,Standard Class,Steve Nguyen,Home Office,Los Angeles,California,West,Office Supplies,Paper,113.82,3,0.0,53.4954,2015,4,Standard delivery
4340,2017-08-27,2017-09-01,Standard Class,Dana Kaydos,Consumer,Franklin,Tennessee,South,Office Supplies,Paper,5.184,1,0.2,1.8144,2017,5,Standard delivery
4341,2014-03-22,2014-03-22,Same Day,Vivian Mathis,Consumer,Portage,Indiana,Central,Office Supplies,Art,16.28,2,0.0,6.512,2014,0,Fast delivery
4342,2017-12-17,2017-12-21,Standard Class,Giulietta Baptist,Consumer,Arlington,Virginia,South,Office Supplies,Storage,544.38,3,0.0,157.8702,2017,4,Standard delivery
4343,2017-03-19,2017-03-22,First Class,Natalie DeCherney,Consumer,San Francisco,California,West,Office Supplies,Binders,19.824,6,0.2,6.6906,2017,3,Standard delivery
4344,2017-03-19,2017-03-22,First Class,Natalie DeCherney,Consumer,San Francisco,California,West,Technology,Phones,657.504,6,0.2,-131.5008,2017,3,Standard delivery
4345,2017-03-19,2017-03-22,First Class,Natalie DeCherney,Consumer,San Francisco,California,West,Technology,Accessories,99.54,2,0.0,10.9494,2017,3,Standard delivery
4346,2017-03-19,2017-03-22,First Class,Natalie DeCherney,Consumer,San Francisco,California,West,Technology,Accessories,199.96,4,0.0,85.9828,2017,3,Standard delivery
4347,2016-09-18,2016-09-25,Standard Class,Magdelene Morse,Consumer,New Rochelle,New York,East,Furniture,Chairs,631.782,2,0.1,140.396,2016,7,Delayed delivery
4348,2016-09-18,2016-09-25,Standard Class,Magdelene Morse,Consumer,New Rochelle,New York,East,Furniture,Furnishings,60.72,3,0.0,26.1096,2016,7,Delayed delivery
4349,2017-11-24,2017-11-29,Second Class,Mark Van Huff,Consumer,Mesa,Arizona,West,Office Supplies,Binders,20.724,2,0.7,-15.1976,2017,5,Standard delivery
4350,2017-11-24,2017-11-29,Second Class,Mark Van Huff,Consumer,Mesa,Arizona,West,Office Supplies,Storage,415.872,8,0.2,-41.5872,2017,5,Standard delivery
4351,2017-04-11,2017-04-15,Standard Class,Jack Lebron,Consumer,Lancaster,Ohio,East,Office Supplies,Storage,16.768,2,0.2,1.4672,2017,4,Standard delivery
4352,2017-04-11,2017-04-15,Standard Class,Jack Lebron,Consumer,Lancaster,Ohio,East,Technology,Accessories,27.12,2,0.2,-4.746,2017,4,Standard delivery
4353,2017-12-10,2017-12-12,Second Class,Alex Grayson,Consumer,Stockton,California,West,Technology,Phones,95.84,4,0.2,34.742,2017,2,Fast delivery
4354,2017-12-10,2017-12-12,Second Class,Alex Grayson,Consumer,Stockton,California,West,Office Supplies,Paper,12.96,2,0.0,6.2208,2017,2,Fast delivery
4355,2017-11-24,2017-11-26,Second Class,Michael Dominguez,Corporate,Asheville,North Carolina,South,Office Supplies,Binders,19.008,8,0.7,-12.672,2017,2,Fast delivery
4356,2015-12-04,2015-12-07,Second Class,Rose O'Brian,Consumer,Clarksville,Tennessee,South,Office Supplies,Binders,1598.058,7,0.7,-1065.372,2015,3,Standard delivery
4357,2015-12-04,2015-12-07,Second Class,Rose O'Brian,Consumer,Clarksville,Tennessee,South,Office Supplies,Art,36.96,4,0.2,12.012,2015,3,Standard delivery
4358,2017-12-11,2017-12-11,Same Day,Ralph Ritter,Consumer,Aurora,Illinois,Central,Office Supplies,Paper,10.368,2,0.2,3.6288,2017,0,Fast delivery
4359,2017-12-11,2017-12-11,Same Day,Ralph Ritter,Consumer,Aurora,Illinois,Central,Furniture,Furnishings,77.72,1,0.6,-66.062,2017,0,Fast delivery
4360,2017-12-11,2017-12-11,Same Day,Ralph Ritter,Consumer,Aurora,Illinois,Central,Furniture,Chairs,520.464,2,0.3,-14.8704,2017,0,Fast delivery
4361,2016-05-21,2016-05-23,First Class,Christine Phan,Corporate,Warwick,Rhode Island,East,Office Supplies,Paper,111.96,2,0.0,54.8604,2016,2,Fast delivery
4362,2017-02-17,2017-02-21,Second Class,Lauren Leatherbury,Consumer,Lafayette,Louisiana,South,Technology,Phones,29.16,3,0.0,8.4564,2017,4,Standard delivery
4363,2017-05-20,2017-05-22,Second Class,Nat Carroll,Consumer,Fargo,North Dakota,Central,Office Supplies,Art,131.94,3,0.0,35.6238,2017,2,Fast delivery
4364,2017-05-20,2017-05-22,Second Class,Nat Carroll,Consumer,Fargo,North Dakota,Central,Office Supplies,Art,25.92,4,0.0,8.2944,2017,2,Fast delivery
4365,2017-05-20,2017-05-22,Second Class,Nat Carroll,Consumer,Fargo,North Dakota,Central,Office Supplies,Storage,704.76,4,0.0,162.0948,2017,2,Fast delivery
4366,2017-05-20,2017-05-22,Second Class,Nat Carroll,Consumer,Fargo,North Dakota,Central,Office Supplies,Fasteners,7.41,3,0.0,3.4827,2017,2,Fast delivery
4367,2017-05-20,2017-05-22,Second Class,Nat Carroll,Consumer,Fargo,North Dakota,Central,Office Supplies,Art,21.5,10,0.0,7.095,2017,2,Fast delivery
4368,2017-09-11,2017-09-13,Second Class,Helen Andreada,Consumer,Chicago,Illinois,Central,Office Supplies,Fasteners,10.528,4,0.2,3.29,2017,2,Fast delivery
4369,2017-09-11,2017-09-13,Second Class,Helen Andreada,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,20.544,6,0.2,6.42,2017,2,Fast delivery
4370,2016-11-05,2016-11-10,Standard Class,Michelle Arnett,Home Office,Lawrence,Indiana,Central,Office Supplies,Binders,104.9,5,0.0,50.352,2016,5,Standard delivery
4371,2016-11-05,2016-11-10,Standard Class,Michelle Arnett,Home Office,Lawrence,Indiana,Central,Office Supplies,Art,39.68,2,0.0,16.2688,2016,5,Standard delivery
4372,2016-11-05,2016-11-10,Standard Class,Michelle Arnett,Home Office,Lawrence,Indiana,Central,Office Supplies,Labels,51.75,5,0.0,24.84,2016,5,Standard delivery
4373,2017-07-23,2017-07-25,Second Class,Lena Hernandez,Consumer,Elkhart,Indiana,Central,Office Supplies,Art,11.68,2,0.0,5.4896,2017,2,Fast delivery
4374,2017-07-23,2017-07-25,Second Class,Lena Hernandez,Consumer,Elkhart,Indiana,Central,Technology,Accessories,159.75,5,0.0,11.1825,2017,2,Fast delivery
4375,2016-11-18,2016-11-24,Standard Class,Sean Braxton,Corporate,Kent,Ohio,East,Office Supplies,Appliances,103.968,6,0.2,16.8948,2016,6,Standard delivery
4376,2014-04-25,2014-04-30,Standard Class,Beth Thompson,Home Office,San Gabriel,California,West,Furniture,Furnishings,303.25,5,0.0,63.6825,2014,5,Standard delivery
